147;Atlético-GO;1;2;São Paulo;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
148;Avaí;1;2;Cuiabá;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
149;Coritiba;2;1;Fortaleza;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
150;Atlético-MG;0;0;São Paulo;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
151;Fluminense;2;1;Ceará;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
152;Bragantino;4;0;Avaí;R;200;200;200;200;1000;1000;1000;1000;1000;1000
153;Corinthians;1;0;Flamengo;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
154;Santos;1;0;Atlético-GO;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
155;Internacional;1;0;América-MG;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
156;Fortaleza;0;0;Palmeiras;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
157;Goiás;2;1;Athletico-PR;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
158;Cuiabá;2;0;Botafogo;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
159;Coritiba;2;2;Juventude;R;200;200;200;200;1000;1000;1000;1000;1000;1000
160;América-MG;0;3;Bragantino;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
161;Flamengo;2;0;Coritiba;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
162;São Paulo;2;2;Fluminense;R;200;200;200;200;1000;1000;1000;1000;1000;1000
163;Palmeiras;1;0;Cuiabá;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
164;Botafogo;0;1;Atlético-MG;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
165;Juventude;0;0;Goiás;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
166;Ceará;3;1;Corinthians;R;200;200;200;200;1000;1000;1000;1000;1000;1000
167;Atlético-GO;0;1;Fortaleza;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
168;Avaí;1;0;Santos;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
169;Athletico-PR;0;0;Internacional;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
170;América-MG;0;1;Palmeiras;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
171;Flamengo;4;0;Juventude;R;200;200;200;200;1000;1000;1000;1000;1000;1000
172;Bragantino;2;1;Fortaleza;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
173;Corinthians;3;1;Coritiba;R;200;200;200;200;1000;1000;1000;1000;1000;1000
174;Santos;2;0;Botafogo;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
175;Internacional;3;3;São Paulo;R;200;200;200;200;200;200;1000;1000;1000;1000
176;Ceará;1;0;Avaí;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
177;Goiás;2;3;Fluminense;R;200;200;200;200;200;1000;1000;1000;1000;1000
178;Cuiabá;1;1;Atlético-MG;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
179;Athletico-PR;4;1;Atlético-GO;R;200;200;200;200;200;1000;1000;1000;1000;1000
180;Atlético-MG;1;2;Corinthians;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
181;Fluminense;2;1;Bragantino;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
182;São Paulo;3;3;Goiás;R;200;200;200;200;200;200;1000;1000;1000;1000
183;Palmeiras;2;1;Internacional;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
184;Botafogo;2;0;Athletico-PR;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
185;Juventude;1;0;Ceará;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
186;Fortaleza;0;0;Santos;R;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
187;Atlético-GO;0;1;América-MG;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
188;Avaí;1;2;Flamengo;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
189;Coritiba;1;0;Cuiabá;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
190;América-MG;3;1;Avaí;R;200;200;200;200;1000;1000;1000;1000;1000;1000
191;Flamengo;4;1;Atlético-GO;R;200;200;200;200;200;1000;1000;1000;1000;1000
192;Bragantino;1;0;Juventude;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
193;Corinthians;1;0;Botafogo;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
194;Santos;2;2;Fluminense;R;200;200;200;200;1000;1000;1000;1000;1000;1000
195;Internacional;3;0;Atlético-MG;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
196;Ceará;1;2;Palmeiras;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
197;Goiás;1;0;Coritiba;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
198;Cuiabá;0;1;Fortaleza;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
199;Athletico-PR;1;0;São Paulo;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
200;Atlético-MG;2;3;Athletico-PR;R;200;200;200;200;200;1000;1000;1000;1000;1000
201;Fluminense;1;0;Cuiabá;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
202;São Paulo;0;1;Flamengo;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
203;Palmeiras;3;0;Goiás;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
204;Botafogo;1;1;Ceará;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
205;Juventude;0;1;América-MG;R;200;1000;1000;1000;1000;1000;1000;1000;1000;1000
